event,model,success_mode,p05_cost_threshold,p95_cost_threshold,success_threshold_used,best_cost,best_strike_deg,bin_index,theta_start_deg,theta_end_deg,theta_center_deg,n_total_in_bin,n_success_in_bin,p_success_given_bin,occupancy_fraction,has_gray_background,has_green_probability_bar,has_black_best_outline,color_fill,classification
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,0,0.0,5.0,2.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,1,5.0,10.0,7.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,2,10.0,15.0,12.5,3,0,0.0,0.006,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,3,15.0,20.0,17.5,14,1,0.07142857142857142,0.028,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,4,20.0,25.0,22.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,5,25.0,30.0,27.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,6,30.0,35.0,32.5,11,2,0.18181818181818182,0.022,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,7,35.0,40.0,37.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,8,40.0,45.0,42.5,2,0,0.0,0.004,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,9,45.0,50.0,47.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,10,50.0,55.0,52.5,4,1,0.25,0.008,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,11,55.0,60.0,57.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,12,60.0,65.0,62.5,5,1,0.2,0.01,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,13,65.0,70.0,67.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,14,70.0,75.0,72.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,15,75.0,80.0,77.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,16,80.0,85.0,82.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,17,85.0,90.0,87.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,18,90.0,95.0,92.5,7,1,0.14285714285714285,0.014,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,19,95.0,100.0,97.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,20,100.0,105.0,102.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,21,105.0,110.0,107.5,2,0,0.0,0.004,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,22,110.0,115.0,112.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,23,115.0,120.0,117.5,8,2,0.25,0.016,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,24,120.0,125.0,122.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,25,125.0,130.0,127.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,26,130.0,135.0,132.5,7,2,0.2857142857142857,0.014,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,27,135.0,140.0,137.5,12,0,0.0,0.024,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,28,140.0,145.0,142.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,29,145.0,150.0,147.5,7,2,0.2857142857142857,0.014,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,30,150.0,155.0,152.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,31,155.0,160.0,157.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,32,160.0,165.0,162.5,9,1,0.1111111111111111,0.018,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,33,165.0,170.0,167.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,34,170.0,175.0,172.5,10,0,0.0,0.02,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,35,175.0,180.0,177.5,8,1,0.125,0.016,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,36,180.0,185.0,182.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,37,185.0,190.0,187.5,9,0,0.0,0.018,True,False,True,gray,best_bin_no_success_probability
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,38,190.0,195.0,192.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,39,195.0,200.0,197.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,40,200.0,205.0,202.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,41,205.0,210.0,207.5,10,0,0.0,0.02,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,42,210.0,215.0,212.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,43,215.0,220.0,217.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,44,220.0,225.0,222.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,45,225.0,230.0,227.5,7,1,0.14285714285714285,0.014,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,46,230.0,235.0,232.5,10,1,0.1,0.02,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,47,235.0,240.0,237.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,48,240.0,245.0,242.5,13,1,0.07692307692307693,0.026,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,49,245.0,250.0,247.5,11,0,0.0,0.022,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,50,250.0,255.0,252.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,51,255.0,260.0,257.5,4,1,0.25,0.008,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,52,260.0,265.0,262.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,53,265.0,270.0,267.5,3,0,0.0,0.006,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,54,270.0,275.0,272.5,7,1,0.14285714285714285,0.014,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,55,275.0,280.0,277.5,5,1,0.2,0.01,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,56,280.0,285.0,282.5,9,1,0.1111111111111111,0.018,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,57,285.0,290.0,287.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,58,290.0,295.0,292.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,59,295.0,300.0,297.5,10,0,0.0,0.02,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,60,300.0,305.0,302.5,14,1,0.07142857142857142,0.028,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,61,305.0,310.0,307.5,11,1,0.09090909090909091,0.022,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,62,310.0,315.0,312.5,7,1,0.14285714285714285,0.014,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,63,315.0,320.0,317.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,64,320.0,325.0,322.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,65,325.0,330.0,327.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,66,330.0,335.0,332.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,67,335.0,340.0,337.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,68,340.0,345.0,342.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,69,345.0,350.0,347.5,5,1,0.2,0.01,True,True,False,green,success_probability_bin
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,70,350.0,355.0,352.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S0185a,TAYAK,p05,0.1460489485099306,0.32353151000975977,0.1460489485099306,0.0824626130746303,185.953056641419,71,355.0,360.0,357.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,0,0.0,5.0,2.5,9,1,0.1111111111111111,0.018,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,1,5.0,10.0,7.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,2,10.0,15.0,12.5,6,2,0.3333333333333333,0.012,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,3,15.0,20.0,17.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,4,20.0,25.0,22.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,5,25.0,30.0,27.5,10,0,0.0,0.02,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,6,30.0,35.0,32.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,7,35.0,40.0,37.5,4,1,0.25,0.008,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,8,40.0,45.0,42.5,11,3,0.2727272727272727,0.022,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,9,45.0,50.0,47.5,3,0,0.0,0.006,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,10,50.0,55.0,52.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,11,55.0,60.0,57.5,5,1,0.2,0.01,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,12,60.0,65.0,62.5,9,2,0.2222222222222222,0.018,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,13,65.0,70.0,67.5,10,1,0.1,0.02,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,14,70.0,75.0,72.5,9,1,0.1111111111111111,0.018,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,15,75.0,80.0,77.5,3,0,0.0,0.006,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,16,80.0,85.0,82.5,13,0,0.0,0.026,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,17,85.0,90.0,87.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,18,90.0,95.0,92.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,19,95.0,100.0,97.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,20,100.0,105.0,102.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,21,105.0,110.0,107.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,22,110.0,115.0,112.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,23,115.0,120.0,117.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,24,120.0,125.0,122.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,25,125.0,130.0,127.5,2,0,0.0,0.004,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,26,130.0,135.0,132.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,27,135.0,140.0,137.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,28,140.0,145.0,142.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,29,145.0,150.0,147.5,8,2,0.25,0.016,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,30,150.0,155.0,152.5,5,1,0.2,0.01,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,31,155.0,160.0,157.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,32,160.0,165.0,162.5,11,0,0.0,0.022,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,33,165.0,170.0,167.5,4,1,0.25,0.008,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,34,170.0,175.0,172.5,17,1,0.058823529411764705,0.034,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,35,175.0,180.0,177.5,11,1,0.09090909090909091,0.022,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,36,180.0,185.0,182.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,37,185.0,190.0,187.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,38,190.0,195.0,192.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,39,195.0,200.0,197.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,40,200.0,205.0,202.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,41,205.0,210.0,207.5,3,0,0.0,0.006,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,42,210.0,215.0,212.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,43,215.0,220.0,217.5,10,0,0.0,0.02,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,44,220.0,225.0,222.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,45,225.0,230.0,227.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,46,230.0,235.0,232.5,14,2,0.14285714285714285,0.028,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,47,235.0,240.0,237.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,48,240.0,245.0,242.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,49,245.0,250.0,247.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,50,250.0,255.0,252.5,10,0,0.0,0.02,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,51,255.0,260.0,257.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,52,260.0,265.0,262.5,4,1,0.25,0.008,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,53,265.0,270.0,267.5,6,2,0.3333333333333333,0.012,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,54,270.0,275.0,272.5,5,1,0.2,0.01,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,55,275.0,280.0,277.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,56,280.0,285.0,282.5,8,1,0.125,0.016,True,True,False,green,success_probability_bin
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,57,285.0,290.0,287.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,58,290.0,295.0,292.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,59,295.0,300.0,297.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,60,300.0,305.0,302.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,61,305.0,310.0,307.5,9,0,0.0,0.018,True,False,True,gray,best_bin_no_success_probability
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,62,310.0,315.0,312.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,63,315.0,320.0,317.5,10,0,0.0,0.02,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,64,320.0,325.0,322.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S0185a,X,p05,0.1477433039101878,0.17908656342784532,0.1477433039101878,0.0650162333410065,305.893166685142,65,325.0,330.0,327.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
