model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
CD_model44,/home/lyara/areswave/models/CD_model44.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.13147652345061822,0.51270376421458,0.38562801729325935,0.8685234765493818,0.48729623578542,1
CD_model91,/home/lyara/areswave/models/CD_model91.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.3731607920735436,0.4428716601337068,0.4196347041136524,0.6268392079264564,0.5571283398662932,1
CD_model89,/home/lyara/areswave/models/CD_model89.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.37753916019501643,0.4521421773504596,0.4272745049653119,0.6224608398049836,0.5478578226495404,1
CD_model77,/home/lyara/areswave/models/CD_model77.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.37285039452181734,0.5090350342337064,0.4636401543297434,0.6271496054781827,0.49096496576629356,1
CD_model83,/home/lyara/areswave/models/CD_model83.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.5231498244069437,0.4612326452282708,0.4818717049544951,0.4768501755930563,0.5387673547717292,1
Geophysical_model573,/home/lyara/areswave/models/Geophysical_model573.nd,nd,UNK,,,1098.113,60.0,900.0,23.974000000000046,1098.113,60.0,1114.623,16.509000000000015,1444.812,115.5659999999998,1675.699,60.0,0.3313551140853451,0.5792224059535966,0.4965999753308461,0.6686448859146549,0.4207775940464034,1
CD_model6,/home/lyara/areswave/models/CD_model6.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.6220092637523486,0.43428900361012057,0.4968624236575299,0.37799073624765145,0.5657109963898794,1
cd_model50,/home/lyara/areswave/models/cd_model50.npz,npz,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.35985762967453805,0.5658979928028223,0.4972178717600609,0.640142370325462,0.4341020071971777,1
CD_model26,/home/lyara/areswave/models/CD_model26.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.44871301415233433,0.5277159083129941,0.5013816102594408,0.5512869858476657,0.4722840916870059,1
CD_model95,/home/lyara/areswave/models/CD_model95.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.2580874443239871,0.6265387338965996,0.5037216373723955,0.7419125556760129,0.37346126610340036,1
CD_model31,/home/lyara/areswave/models/CD_model31.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.5875064056149704,0.4619487732900448,0.5038013173983533,0.4124935943850296,0.5380512267099552,1
Geophysical_model716,/home/lyara/areswave/models/Geophysical_model716.nd,nd,UNK,,,916.965,60.0,878.056,197.49199999999996,916.965,60.0,1120.546,33.930000000000064,1476.812,101.79099999999994,1692.199,60.0,0.5909023494039943,0.4623034432892257,0.5051697453274819,0.40909765059600567,0.5376965567107743,1
Geophysical_model585,/home/lyara/areswave/models/Geophysical_model585.nd,nd,UNK,,,916.965,60.0,878.056,197.49199999999996,916.965,60.0,1120.546,33.930000000000064,1476.812,101.79099999999994,1692.199,60.0,0.5909023494039943,0.4623034432892257,0.5051697453274819,0.40909765059600567,0.5376965567107743,1
Geophysical_model838,/home/lyara/areswave/models/Geophysical_model838.nd,nd,UNK,,,916.965,60.0,878.056,197.49199999999996,916.965,60.0,1120.546,33.930000000000064,1476.812,101.79099999999994,1692.199,60.0,0.5909023494039943,0.4623034432892257,0.5051697453274819,0.40909765059600567,0.5376965567107743,1
CD_model71,/home/lyara/areswave/models/CD_model71.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.39972637226359153,0.5580434664945371,0.5052711017508885,0.6002736277364085,0.44195653350546293,1
Geophysical_model226,/home/lyara/areswave/models/Geophysical_model226.nd,nd,UNK,,,1096.615,60.0,900.0,186.49900000000002,1096.615,60.0,1145.769,32.769000000000005,1489.845,65.53899999999999,1671.177,60.0,0.38060320933827985,0.5759853599510797,0.5108579764134797,0.6193967906617202,0.4240146400489203,1
CD_model36,/home/lyara/areswave/models/CD_model36.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.5071268700646561,0.5129210390860107,0.5109896494122258,0.492873129935344,0.4870789609139893,1
CD_model82,/home/lyara/areswave/models/CD_model82.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.5071268700646561,0.5129210390860107,0.5109896494122258,0.492873129935344,0.4870789609139893,1
CD_model52,/home/lyara/areswave/models/CD_model52.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.3774618989235641,0.578700604357093,0.51162103587925,0.6225381010764359,0.421299395642907,1
Geophysical_model955,/home/lyara/areswave/models/Geophysical_model955.nd,nd,UNK,,,949.954,60.0,900.0,178.87599999999998,949.954,60.0,1133.117,33.30300000000011,1482.794,83.25599999999986,1680.834,60.0,0.6083404530158609,0.4667803120633687,0.5139670257141994,0.39165954698413913,0.5332196879366313,1
Geophysical_model278,/home/lyara/areswave/models/Geophysical_model278.nd,nd,UNK,,,950.857,60.0,900.0,199.14499999999998,950.857,60.0,1120.38,33.903999999999996,1459.426,101.71299999999997,1691.737,60.0,0.6622295383767519,0.4442038944960195,0.5168791091229302,0.3377704616232481,0.5557961055039805,1
Geophysical_model263,/home/lyara/areswave/models/Geophysical_model263.nd,nd,UNK,,,950.857,60.0,900.0,199.14499999999998,950.857,60.0,1120.38,33.903999999999996,1459.426,101.71299999999997,1691.737,60.0,0.6622295383767519,0.4442038944960195,0.5168791091229302,0.3377704616232481,0.5557961055039805,1
Geophysical_model414,/home/lyara/areswave/models/Geophysical_model414.nd,nd,UNK,,,950.857,60.0,900.0,199.14499999999998,950.857,60.0,1120.38,33.903999999999996,1459.426,101.71299999999997,1691.737,60.0,0.6622295383767519,0.4442038944960195,0.5168791091229302,0.3377704616232481,0.5557961055039805,1
MD_model12,/home/lyara/areswave/models/MD_model12.nd,nd,UNK,,,998.179,60.0,812.363,10.322999999999979,998.179,60.0,1183.995,165.16999999999985,1442.073,185.81600000000003,1584.814,60.0,0.7487648752448983,0.40188510476479833,0.5175116949248316,0.2512351247551017,0.5981148952352017,1
AK_model_86,/home/lyara/areswave/models/AK_model_86.nd,nd,UNK,,,1049.938,60.0,885.794,23.448999999999955,1049.938,60.0,1284.43,23.450000000000045,1354.777,70.34700000000021,1674.308,60.0,0.5861010304772489,0.4860817210177564,0.5194214908375873,0.4138989695227511,0.5139182789822436,1
CD_model22,/home/lyara/areswave/models/CD_model22.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.5959919842684429,0.4818691833109682,0.5199101169634598,0.4040080157315571,0.5181308166890318,1
CD_model97,/home/lyara/areswave/models/CD_model97.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.4858495759323561,0.5419646721493965,0.5232596400770496,0.5141504240676439,0.45803532785060347,1
Geophysical_model960,/home/lyara/areswave/models/Geophysical_model960.nd,nd,UNK,,,916.969,60.0,856.194,197.12699999999995,916.969,60.0,1120.603,33.93900000000008,1476.962,84.84699999999998,1692.359,60.0,0.5471751479538104,0.5113158572842993,0.5232689541741363,0.4528248520461896,0.48868414271570076,1
Geophysical_model562,/home/lyara/areswave/models/Geophysical_model562.nd,nd,UNK,,,916.969,60.0,856.194,197.12699999999995,916.969,60.0,1120.603,33.93900000000008,1476.962,84.84699999999998,1692.359,60.0,0.5471751479538104,0.5113158572842993,0.5232689541741363,0.4528248520461896,0.48868414271570076,1
Geophysical_model571,/home/lyara/areswave/models/Geophysical_model571.nd,nd,UNK,,,916.969,60.0,856.194,197.12699999999995,916.969,60.0,1120.603,33.93900000000008,1476.962,84.84699999999998,1692.359,60.0,0.5471751479538104,0.5113158572842993,0.5232689541741363,0.4528248520461896,0.48868414271570076,1
Geophysical_model492,/home/lyara/areswave/models/Geophysical_model492.nd,nd,UNK,,,967.499,60.0,900.0,184.85799999999995,967.499,60.0,1119.373,33.75,1456.871,101.2489999999998,1688.933,60.0,0.5634725518246062,0.5040418372181308,0.5238520754202892,0.43652744817539385,0.4959581627818692,1
