model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
Geophysical_model363,/home/lyara/areswave/models/Geophysical_model363.nd,nd,UNK,,,949.973,60,900,197.183,949.973,60,1116.548,16.657,1449.698,116.603,1681.061,60,0.405619142,0.47836251,0.454114721,0.594380858,0.52163749,1
AK_model_24,/home/lyara/areswave/models/AK_model_24.nd,nd,UNK,,,1075.946,60,803.518,27.243,1075.946,60,1293.887,54.485,1321.13,27.243,1721.839,60,0.351830695,0.505324021,0.454159579,0.648169305,0.494675979,1
Geophysical_model742,/home/lyara/areswave/models/Geophysical_model742.nd,nd,UNK,,,966.694,60,900,192.658,966.694,60,1133.428,33.346,1483.57,66.694,1681.638,60,0.384958685,0.488885372,0.454243143,0.615041315,0.511114628,1
Geophysical_model523,/home/lyara/areswave/models/Geophysical_model523.nd,nd,UNK,,,966.694,60,900,192.658,966.694,60,1133.428,33.346,1483.57,66.694,1681.638,60,0.384958685,0.488885372,0.454243143,0.615041315,0.511114628,1
CD_model2,/home/lyara/areswave/models/CD_model2.nd,nd,UNK,,,,60,,60,,60,,60,,60,,60,0.432589236,0.465888928,0.454789031,0.567410764,0.534111072,1
Geophysical_model400,/home/lyara/areswave/models/Geophysical_model400.nd,nd,UNK,,,949.523,60,900,191.149,949.523,60,1114.598,16.507,1461.256,99.045,1675.63,60,0.266033979,0.549230236,0.454831484,0.733966021,0.450769764,1
Geophysical_model569,/home/lyara/areswave/models/Geophysical_model569.nd,nd,UNK,,,916.707,60,875.814,193.485,916.707,60,1117.197,33.415,1484.761,83.538,1682.87,60,0.498651612,0.433443524,0.455179553,0.501348388,0.566556476,1
Geophysical_model780,/home/lyara/areswave/models/Geophysical_model780.nd,nd,UNK,,,916.707,60,875.814,193.485,916.707,60,1117.197,33.415,1484.761,83.538,1682.87,60,0.498651612,0.433443524,0.455179553,0.501348388,0.566556476,1
Geophysical_model526,/home/lyara/areswave/models/Geophysical_model526.nd,nd,UNK,,,916.589,60,878.506,193.444,916.589,60,1115.651,16.589,1497.188,99.531,1678.564,60,0.289858847,0.538489056,0.45561232,0.710141153,0.461510944,1
Geophysical_model568,/home/lyara/areswave/models/Geophysical_model568.nd,nd,UNK,,,900,60,900,181.523,900,60,1118.976,33.689,1472.706,101.066,1687.825,60,0.565509313,0.40075068,0.455670224,0.434490687,0.59924932,1
CD_model63,/home/lyara/areswave/models/CD_model63.nd,nd,UNK,,,,60,,60,,60,,60,,60,,60,0.225481709,0.57163153,0.456248256,0.774518291,0.42836847,1
