model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
MD_model88,/home/lyara/areswave/models/MD_model88.nd,nd,UNK,,,971.749,60.0,755.911,194.255,971.749,60.0,1273.923,21.58400000000006,1338.675,53.960000000000036,1624.15,60.0,0.2768501526914632,0.19776688446013568,0.22412797387057817,0.7231498473085368,0.8022331155398643,1
Geophysical_model287,/home/lyara/areswave/models/Geophysical_model287.nd,nd,UNK,,,1001.133,60.0,861.705,191.47500000000002,1001.133,60.0,1119.121,33.71100000000001,1489.942,101.13300000000004,1688.231,60.0,0.3033372819436758,0.20316445539776828,0.23655539757973745,0.6966627180563242,0.7968355446022317,1
Geophysical_model188,/home/lyara/areswave/models/Geophysical_model188.nd,nd,UNK,,,967.494,60.0,900.0,188.938,967.494,60.0,1119.357,33.74700000000007,1456.828,118.11599999999999,1688.886,60.0,0.22738711014591928,0.2500006731200899,0.24246281879536635,0.7726128898540807,0.7499993268799101,1
MD_model30,/home/lyara/areswave/models/MD_model30.nd,nd,UNK,,,1031.761,60.0,887.465,10.307000000000016,1031.761,60.0,1279.127,154.60400000000004,1330.661,61.84199999999987,1586.589,60.0,0.3743382332392753,0.20359640788143962,0.26051034966738484,0.6256617667607247,0.7964035921185604,1
Geophysical_model444,/home/lyara/areswave/models/Geophysical_model444.nd,nd,UNK,,,949.55,60.0,900.0,192.74099999999999,949.55,60.0,1114.715,16.516000000000076,1461.562,99.09899999999993,1675.956,60.0,0.3269982490649769,0.24813541078910994,0.27442302354773224,0.6730017509350231,0.75186458921089,1
Geophysical_model490,/home/lyara/areswave/models/Geophysical_model490.nd,nd,UNK,,,1096.615,60.0,900.0,187.39999999999998,1096.615,60.0,1145.769,32.769000000000005,1489.845,65.53899999999999,1671.177,60.0,0.35463184668742354,0.2510900958841985,0.28560401281860687,0.6453681533125765,0.7489099041158015,1
Geophysical_model98,/home/lyara/areswave/models/Geophysical_model98.nd,nd,UNK,,,1098.133,60.0,900.0,197.5,1098.133,60.0,1147.666,16.510999999999967,1494.399,66.04399999999987,1675.759,60.0,0.5296000470852322,0.16635682772641947,0.2874379008460237,0.4703999529147677,0.8336431722735805,1
Geophysical_model361,/home/lyara/areswave/models/Geophysical_model361.nd,nd,UNK,,,1047.698,60.0,900.0,190.28200000000004,1047.698,60.0,1146.164,32.82199999999989,1490.792,82.05399999999986,1672.131,60.0,0.4135871949455855,0.2431302018531315,0.29994919955061616,0.5864128050544145,0.7568697981468685,1
Geophysical_model154,/home/lyara/areswave/models/Geophysical_model154.nd,nd,UNK,,,1096.756,60.0,900.0,198.57399999999996,1096.756,60.0,1145.945,32.79299999999989,1490.267,65.58500000000004,1671.602,60.0,0.5043116629931768,0.20033946222961962,0.30166352915080535,0.49568833700682324,0.7996605377703804,1
Geophysical_model207,/home/lyara/areswave/models/Geophysical_model207.nd,nd,UNK,,,1064.102,60.0,900.0,191.005,1064.102,60.0,1146.153,32.820000000000164,1490.767,65.6400000000001,1672.105,60.0,0.20159946966508047,0.35723644584036207,0.30535745378193485,0.7984005303349195,0.6427635541596379,1
