model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
Geophysical_model225,/home/lyara/areswave/models/Geophysical_model225.nd,nd,UNK,,,983.376,60.0,900.0,189.029,983.376,60.0,1116.777,33.34999999999991,1483.63,100.05100000000016,1681.7,60.0,0.0313857764891482,0.3303838830330056,0.23071784751838645,0.9686142235108518,0.6696161169669944,1
Geophysical_model384,/home/lyara/areswave/models/Geophysical_model384.nd,nd,UNK,,,949.523,60.0,900.0,189.937,949.523,60.0,1114.598,16.507000000000062,1461.256,99.04499999999985,1675.63,60.0,0.08377412488386149,0.3065742036496545,0.2323075107277235,0.9162258751161385,0.6934257963503455,1
Geophysical_model474,/home/lyara/areswave/models/Geophysical_model474.nd,nd,UNK,,,949.523,60.0,900.0,189.937,949.523,60.0,1114.598,16.507000000000062,1461.256,99.04499999999985,1675.63,60.0,0.08377412488386149,0.3065742036496545,0.2323075107277235,0.9162258751161385,0.6934257963503455,1
Geophysical_model330,/home/lyara/areswave/models/Geophysical_model330.nd,nd,UNK,,,1047.741,60.0,900.0,190.02200000000005,1047.741,60.0,1146.235,32.830999999999904,1490.965,82.07799999999997,1672.304,60.0,0.2806149524378365,0.23300007972002523,0.24887170395929567,0.7193850475621635,0.7669999202799748,1
Geophysical_model409,/home/lyara/areswave/models/Geophysical_model409.nd,nd,UNK,,,1047.741,60.0,900.0,190.02200000000005,1047.741,60.0,1146.235,32.830999999999904,1490.965,82.07799999999997,1672.304,60.0,0.2806149524378365,0.23300007972002523,0.24887170395929567,0.7193850475621635,0.7669999202799748,1
CD_model85,/home/lyara/areswave/models/CD_model85.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.0653370529837003,0.3433508318386249,0.2506795722203167,0.9346629470162997,0.6566491681613751,1
Geophysical_model292,/home/lyara/areswave/models/Geophysical_model292.nd,nd,UNK,,,967.499,60.0,858.902,184.94100000000003,967.499,60.0,1119.373,33.75,1456.871,101.2489999999998,1688.933,60.0,0.12188349645329177,0.3299548116989487,0.26059770661706305,0.8781165035467082,0.6700451883010513,1
Geophysical_model6,/home/lyara/areswave/models/Geophysical_model6.nd,nd,UNK,,,966.445,60.0,900.0,181.38099999999997,966.445,60.0,1115.945,16.611000000000104,1464.778,99.66700000000014,1679.382,60.0,0.07753475921922359,0.358252944279434,0.2646802159260305,0.9224652407807764,0.641747055720566,1
Geophysical_model328,/home/lyara/areswave/models/Geophysical_model328.nd,nd,UNK,,,1001.288,60.0,861.171,194.14300000000003,1001.288,60.0,1119.457,33.76299999999992,1490.847,101.28800000000001,1689.167,60.0,0.07916740874767925,0.3601908063676924,0.2665163404943547,0.9208325912523208,0.6398091936323076,1
Geophysical_model336,/home/lyara/areswave/models/Geophysical_model336.nd,nd,UNK,,,1001.288,60.0,861.171,194.14300000000003,1001.288,60.0,1119.457,33.76299999999992,1490.847,101.28800000000001,1689.167,60.0,0.07916740874767925,0.3601908063676924,0.2665163404943547,0.9208325912523208,0.6398091936323076,1
