model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
Geophysical_model502,/home/lyara/areswave/models/Geophysical_model502.nd,nd,UNK,,,967.586,60.0,900.0,190.60799999999995,967.586,60.0,1136.55,33.79299999999989,1491.375,67.58600000000001,1689.713,60.0,0.7983368636874371,0.5071827548735983,0.6042341244782112,0.2016631363125629,0.4928172451264017,1
MD_model77,/home/lyara/areswave/models/MD_model77.nd,nd,UNK,,,993.197,60.0,753.202,10.434999999999945,993.197,60.0,1139.281,187.8219999999999,1400.145,125.21400000000017,1595.591,60.0,0.4373116616812833,0.6877942043212841,0.6043000234412839,0.5626883383187167,0.3122057956787159,1
Geophysical_model28,/home/lyara/areswave/models/Geophysical_model28.nd,nd,UNK,,,999.738,60.0,900.0,196.45899999999995,999.738,60.0,1116.099,16.623000000000047,1465.181,99.73799999999983,1679.811,60.0,0.8435914555620752,0.4850601046824593,0.6045705549756646,0.1564085444379249,0.5149398953175407,1
AK_model_21,/home/lyara/areswave/models/AK_model_21.nd,nd,UNK,,,1060.311,60.0,819.703,53.46900000000005,1060.311,60.0,1274.186,26.733999999999924,1327.655,53.468999999999824,1698.352,60.0,0.8010800302039803,0.5072660541506073,0.6052040461683984,0.19891996979601964,0.4927339458493927,1
Geophysical_model16,/home/lyara/areswave/models/Geophysical_model16.nd,nd,UNK,,,999.738,60.0,878.116,196.952,999.738,60.0,1116.099,16.623000000000047,1481.804,99.73799999999983,1679.811,60.0,0.8581103513637428,0.4788654348794489,0.6052804070408802,0.1418896486362572,0.5211345651205511,1
Geophysical_model250,/home/lyara/areswave/models/Geophysical_model250.nd,nd,UNK,,,1033.261,60.0,900.0,182.41499999999996,1033.261,60.0,1133.207,33.315000000000055,1499.676,83.28800000000001,1681.067,60.0,0.9008738140619624,0.4575686378258992,0.6053370299045869,0.09912618593803753,0.5424313621741008,1
Geophysical_model461,/home/lyara/areswave/models/Geophysical_model461.nd,nd,UNK,,,1031.853,60.0,900.0,187.83900000000006,1031.853,60.0,1130.743,32.96399999999994,1493.339,82.4079999999999,1674.693,60.0,0.7776336995238456,0.5192848424026375,0.6054011281097069,0.22236630047615433,0.48071515759736255,1
Geophysical_model306,/home/lyara/areswave/models/Geophysical_model306.nd,nd,UNK,,,1031.853,60.0,900.0,187.83900000000006,1031.853,60.0,1130.743,32.96399999999994,1493.339,82.4079999999999,1674.693,60.0,0.7776336995238456,0.5192848424026375,0.6054011281097069,0.22236630047615433,0.48071515759736255,1
Geophysical_model347,/home/lyara/areswave/models/Geophysical_model347.nd,nd,UNK,,,1031.853,60.0,900.0,187.83900000000006,1031.853,60.0,1130.743,32.96399999999994,1493.339,82.4079999999999,1674.693,60.0,0.7776336995238456,0.5192848424026375,0.6054011281097069,0.22236630047615433,0.48071515759736255,1
Geophysical_model11,/home/lyara/areswave/models/Geophysical_model11.nd,nd,UNK,,,1001.216,60.0,861.153,194.23299999999995,1001.216,60.0,1119.301,33.738000000000056,1490.426,101.2159999999999,1688.731,60.0,0.8245654234655171,0.4978571585760634,0.6067599135392147,0.17543457653448288,0.5021428414239366,1
AK_model_55,/home/lyara/areswave/models/AK_model_55.nd,nd,UNK,,,1024.297,60.0,845.36,25.562000000000012,1024.297,60.0,1152.109,102.24900000000002,1382.171,51.125,1667.971,60.0,0.8872712706802155,0.4665640977768314,0.6067998220779595,0.11272872931978453,0.5334359022231686,1
CD_model4,/home/lyara/areswave/models/CD_model4.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.5555559777436534,0.6330347491446451,0.6072084920109811,0.44444402225634666,0.36696525085535486,1
Geophysical_model909,/home/lyara/areswave/models/Geophysical_model909.nd,nd,UNK,,,916.648,60.0,900.0,180.34400000000005,916.648,60.0,1116.419,16.64799999999991,1499.315,99.88499999999999,1680.704,60.0,0.7696879728527785,0.5260332853459357,0.6072515145148834,0.23031202714722157,0.4739667146540642,1
CD_model2,/home/lyara/areswave/models/CD_model2.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.5202552721771565,0.6508821008964923,0.6073398246567138,0.47974472782284355,0.34911789910350766,1
AK_model_18,/home/lyara/areswave/models/AK_model_18.nd,nd,UNK,,,1030.098,60.0,809.519,24.509000000000015,1030.098,60.0,1275.186,98.03499999999985,1324.204,171.56100000000015,1676.548,60.0,0.7378098986059585,0.5435300016649097,0.608289967311926,0.26219010139404153,0.4564699983350903,1
Geophysical_model788,/home/lyara/areswave/models/Geophysical_model788.nd,nd,UNK,,,900.0,60.0,900.0,178.308,900.0,60.0,1120.035,33.85100000000011,1492.403,101.55500000000006,1690.777,60.0,0.8315775234704297,0.49672646809867216,0.6083434865559246,0.16842247652957035,0.5032735319013278,1
AK_model_91,/home/lyara/areswave/models/AK_model_91.nd,nd,UNK,,,1074.988,60.0,775.432,27.232999999999947,1074.988,60.0,1292.847,54.46399999999994,1320.08,54.46400000000017,1720.767,60.0,0.5796817513583614,0.6235026611451411,0.6088956912162146,0.4203182486416385,0.37649733885485887,1
Geophysical_model582,/home/lyara/areswave/models/Geophysical_model582.nd,nd,UNK,,,916.922,60.0,900.0,183.74300000000005,916.922,60.0,1119.984,33.84400000000005,1475.344,84.60900000000015,1690.635,60.0,0.8979295146957101,0.46452262172422387,0.6089915860480527,0.10207048530428986,0.5354773782757761,1
Geophysical_model838,/home/lyara/areswave/models/Geophysical_model838.nd,nd,UNK,,,916.965,60.0,878.056,197.49199999999996,916.965,60.0,1120.546,33.930000000000064,1476.812,101.79099999999994,1692.199,60.0,0.905938492910914,0.4610433142528376,0.609341707138863,0.094061507089086,0.5389566857471624,1
Geophysical_model716,/home/lyara/areswave/models/Geophysical_model716.nd,nd,UNK,,,916.965,60.0,878.056,197.49199999999996,916.965,60.0,1120.546,33.930000000000064,1476.812,101.79099999999994,1692.199,60.0,0.905938492910914,0.4610433142528376,0.609341707138863,0.094061507089086,0.5389566857471624,1
Geophysical_model585,/home/lyara/areswave/models/Geophysical_model585.nd,nd,UNK,,,916.965,60.0,878.056,197.49199999999996,916.965,60.0,1120.546,33.930000000000064,1476.812,101.79099999999994,1692.199,60.0,0.905938492910914,0.4610433142528376,0.609341707138863,0.094061507089086,0.5389566857471624,1
AK_model_31,/home/lyara/areswave/models/AK_model_31.nd,nd,UNK,,,1063.166,60.0,823.564,26.622999999999934,1063.166,60.0,1276.145,26.623000000000047,1329.39,53.24499999999989,1699.028,60.0,0.6983817246175883,0.5653499222947915,0.6096938564023905,0.30161827538241165,0.43465007770520847,1
Geophysical_model704,/home/lyara/areswave/models/Geophysical_model704.nd,nd,UNK,,,1099.489,60.0,900.0,21.059999999999945,1099.489,60.0,1116.113,16.624000000000024,1465.218,99.74500000000012,1679.849,60.0,0.8462958666325444,0.49177560518706875,0.609949025668894,0.15370413336745556,0.5082243948129312,1
Geophysical_model740,/home/lyara/areswave/models/Geophysical_model740.nd,nd,UNK,,,1098.51,60.0,900.0,23.918000000000006,1098.51,60.0,1115.052,16.54300000000012,1462.444,99.25500000000011,1676.896,60.0,0.7916637527082839,0.519593811273934,0.6102837917520506,0.2083362472917161,0.48040618872606594,1
MD_model88,/home/lyara/areswave/models/MD_model88.nd,nd,UNK,,,971.749,60.0,755.911,194.255,971.749,60.0,1273.923,21.58400000000006,1338.675,53.960000000000036,1624.15,60.0,0.6036245605715014,0.6141238024472108,0.6106240551553076,0.3963754394284986,0.38587619755278924,1
Geophysical_model697,/home/lyara/areswave/models/Geophysical_model697.nd,nd,UNK,,,900.0,60.0,900.0,20.659999999999968,900.0,60.0,1106.104,17.174999999999955,1483.961,103.05199999999991,1699.813,60.0,0.8563690101057255,0.4882564499460511,0.6109606366659426,0.1436309898942745,0.5117435500539489,1
Geophysical_model792,/home/lyara/areswave/models/Geophysical_model792.nd,nd,UNK,,,900.0,60.0,900.0,20.659999999999968,900.0,60.0,1106.104,17.174999999999955,1483.961,103.05199999999991,1699.813,60.0,0.8563690101057255,0.4882564499460511,0.6109606366659426,0.1436309898942745,0.5117435500539489,1
Geophysical_model882,/home/lyara/areswave/models/Geophysical_model882.nd,nd,UNK,,,900.0,60.0,900.0,20.659999999999968,900.0,60.0,1106.104,17.174999999999955,1483.961,103.05199999999991,1699.813,60.0,0.8563690101057255,0.4882564499460511,0.6109606366659426,0.1436309898942745,0.5117435500539489,1
Geophysical_model725,/home/lyara/areswave/models/Geophysical_model725.nd,nd,UNK,,,916.724,60.0,876.418,188.65300000000002,916.724,60.0,1117.416,33.44800000000009,1485.35,83.62099999999987,1683.48,60.0,0.8428099342308294,0.49530813899154136,0.6111420707379707,0.15719006576917063,0.5046918610084586,1
Geophysical_model488,/home/lyara/areswave/models/Geophysical_model488.nd,nd,UNK,,,1031.555,60.0,900.0,185.92700000000002,1031.555,60.0,1130.221,32.888999999999896,1491.996,82.221,1673.341,60.0,0.8648759309223499,0.484586106276225,0.6113493811582666,0.1351240690776501,0.515413893723775,1
Geophysical_model245,/home/lyara/areswave/models/Geophysical_model245.nd,nd,UNK,,,967.7,60.0,900.0,181.096,967.7,60.0,1120.025,33.850000000000136,1458.525,118.47499999999991,1690.748,60.0,0.7389385953369969,0.5477253449537767,0.6114630950815167,0.26106140466300315,0.4522746550462234,1
MD_model73,/home/lyara/areswave/models/MD_model73.nd,nd,UNK,,,995.034,60.0,763.228,10.53699999999992,995.034,60.0,1100.4,147.51299999999992,1395.426,126.44000000000005,1602.505,60.0,0.7609877831333081,0.5372326345072154,0.6118176840492463,0.2390122168666919,0.4627673654927847,1
Geophysical_model47,/home/lyara/areswave/models/Geophysical_model47.nd,nd,UNK,,,1017.887,60.0,900.0,183.97400000000005,1017.887,60.0,1135.775,33.682000000000016,1472.595,84.2059999999999,1687.708,60.0,0.7579216737774057,0.5394975034731837,0.6123055602412577,0.24207832622259434,0.4605024965268163,1
Geophysical_model998,/home/lyara/areswave/models/Geophysical_model998.nd,nd,UNK,,,933.856,60.0,879.282,186.45799999999997,933.856,60.0,1120.061,33.855999999999995,1492.472,84.6389999999999,1690.849,60.0,0.7309818114831834,0.5531742509289135,0.6124434377803368,0.2690181885168166,0.4468257490710865,1
Geophysical_model748,/home/lyara/areswave/models/Geophysical_model748.nd,nd,UNK,,,1099.489,60.0,900.0,21.061000000000035,1099.489,60.0,1116.113,16.624000000000024,1465.218,99.74500000000012,1679.849,60.0,0.8194499477906654,0.5089423876240504,0.6124449076795887,0.18055005220933468,0.4910576123759495,1
