model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
Geophysical_model959,/home/lyara/areswave/models/Geophysical_model959.nd,nd,UNK,,,900,60,900,181.498,900,60,1106.522,17.21,1467.935,86.05,1502.356,68.84,0.588207109,0.249283531,0.362258057,0.411792891,0.750716469,1
Geophysical_model609,/home/lyara/areswave/models/Geophysical_model609.nd,nd,UNK,,,933.943,60,879.345,185.891,933.943,60,1120.631,33.943,1494.007,84.858,1692.437,60,0.353857269,0.367241402,0.362780024,0.646142731,0.632758598,1
Geophysical_model727,/home/lyara/areswave/models/Geophysical_model727.nd,nd,UNK,,,933.943,60,879.345,185.891,933.943,60,1120.631,33.943,1494.007,84.858,1692.437,60,0.353857269,0.367241402,0.362780024,0.646142731,0.632758598,1
Geophysical_model578,/home/lyara/areswave/models/Geophysical_model578.nd,nd,UNK,,,933.943,60,879.345,185.891,933.943,60,1120.631,33.943,1494.007,84.858,1692.437,60,0.353857269,0.367241402,0.362780024,0.646142731,0.632758598,1
Geophysical_model298,/home/lyara/areswave/models/Geophysical_model298.nd,nd,UNK,,,950.621,60,900,193.215,950.621,60,1119.357,33.747,1439.955,118.116,1688.886,60,0.536500356,0.277701806,0.363967989,0.463499644,0.722298194,1
Geophysical_model331,/home/lyara/areswave/models/Geophysical_model331.nd,nd,UNK,,,966.03,60,900,191.536,966.03,60,1114.598,16.507,1461.256,99.045,1675.63,60,0.542722046,0.275461668,0.364548461,0.457277954,0.724538332,1
Geophysical_model1000,/home/lyara/areswave/models/Geophysical_model1000.nd,nd,UNK,,,966.993,60,878.426,194.167,966.993,60,1117.726,33.497,1486.187,100.49,1684.345,60,0.515769776,0.290474236,0.365572749,0.484230224,0.709525764,1
Geophysical_model245,/home/lyara/areswave/models/Geophysical_model245.nd,nd,UNK,,,967.7,60,900,181.096,967.7,60,1120.025,33.85,1458.525,118.475,1690.748,60,0.31422026,0.391278028,0.365592106,0.68577974,0.608721972,1
Geophysical_model865,/home/lyara/areswave/models/Geophysical_model865.nd,nd,UNK,,,933.943,60,900,185.74,933.943,60,1120.631,33.943,1494.007,84.858,1692.437,60,0.268766998,0.41450934,0.36592856,0.731233002,0.58549066,1
Geophysical_model744,/home/lyara/areswave/models/Geophysical_model744.nd,nd,UNK,,,1088.067,60,900,20.64,1088.067,60,1105.164,17.097,1464.2,119.679,1696.976,60,0.484848403,0.307508638,0.366621893,0.515151597,0.692491362,1
MD_model84,/home/lyara/areswave/models/MD_model84.nd,nd,UNK,,,957.206,60,743.892,191.983,957.206,60,1277.177,53.329,1341.172,74.66,1613.68,60,0.195251729,0.454082901,0.367805844,0.804748271,0.545917099,1
Geophysical_model256,/home/lyara/areswave/models/Geophysical_model256.nd,nd,UNK,,,999.894,60,878.151,196.638,999.894,60,1116.438,16.649,1499.366,99.894,1680.755,60,0.665507244,0.220029988,0.368522407,0.334492756,0.779970012,1
Geophysical_model448,/home/lyara/areswave/models/Geophysical_model448.nd,nd,UNK,,,999.894,60,878.151,196.638,999.894,60,1116.438,16.649,1499.366,99.894,1680.755,60,0.665507244,0.220029988,0.368522407,0.334492756,0.779970012,1
Geophysical_model314,/home/lyara/areswave/models/Geophysical_model314.nd,nd,UNK,,,999.894,60,878.151,196.638,999.894,60,1116.438,16.649,1499.366,99.894,1680.755,60,0.665507244,0.220029988,0.368522407,0.334492756,0.779970012,1
Geophysical_model794,/home/lyara/areswave/models/Geophysical_model794.nd,nd,UNK,,,950.91,60,900,184.586,950.91,60,1120.608,33.94,1493.945,84.849,1692.373,60,0.375934273,0.36558115,0.369032191,0.624065727,0.63441885,1
AK_model_30,/home/lyara/areswave/models/AK_model_30.nd,nd,UNK,,,1083.305,60,820.426,26.288,1083.305,60,1293.608,52.576,1319.896,52.576,1687.417,60,0.322729721,0.392951955,0.369544543,0.677270279,0.607048045,1
Geophysical_model316,/home/lyara/areswave/models/Geophysical_model316.nd,nd,UNK,,,1001.288,60,861.085,194.573,1001.288,60,1119.457,33.763,1490.847,101.288,1689.167,60,0.454763947,0.327426922,0.369872597,0.545236053,0.672573078,1
Geophysical_model352,/home/lyara/areswave/models/Geophysical_model352.nd,nd,UNK,,,1064.355,60,900,189.358,1064.355,60,1146.533,16.436,1475.244,65.742,1673.022,60,0.565476578,0.274652299,0.371593725,0.434523422,0.725347701,1
CD_model48,/home/lyara/areswave/models/CD_model48.nd,nd,UNK,,,,60,,60,,60,,60,,60,,60,0.642640439,0.236884651,0.37213658,0.357359561,0.763115349,1
CD_model49,/home/lyara/areswave/models/CD_model49.nd,nd,UNK,,,,60,,60,,60,,60,,60,,60,0.642640439,0.236884651,0.37213658,0.357359561,0.763115349,1
MD_model36,/home/lyara/areswave/models/MD_model36.nd,nd,UNK,,,943.636,60,709.932,180.589,943.636,60,1272.946,63.738,1304.815,10.623,1608.508,60,0.285934797,0.417825621,0.373862013,0.714065203,0.582174379,1
MD_model3,/home/lyara/areswave/models/MD_model3.nd,nd,UNK,,,1000.461,60,799.496,10.577,1000.461,60,1137.964,190.388,1434.124,190.389,1609.796,60,0.557406659,0.282240658,0.373962659,0.442593341,0.717759342,1
Geophysical_model56,/home/lyara/areswave/models/Geophysical_model56.nd,nd,UNK,,,1015.15,60,876.661,186.713,1015.15,60,1130.3,32.901,1475.751,82.25,1673.548,60,0.669182162,0.226417982,0.374006042,0.330817838,0.773582018,1
Geophysical_model285,/home/lyara/areswave/models/Geophysical_model285.nd,nd,UNK,,,949.973,60,900,194.575,949.973,60,1116.548,16.657,1449.698,99.945,1681.061,60,0.43657541,0.343771177,0.374705921,0.56342459,0.656228823,1
