model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
Geophysical_model58,/home/lyara/areswave/models/Geophysical_model58.nd,nd,UNK,,,966.592,60.0,900.0,182.84199999999998,966.592,60.0,1116.423,16.64799999999991,1466.03,99.88800000000015,1680.715,60.0,0.21364046599052922,0.437157981432166,0.36265214295162035,0.7863595340094708,0.562842018567834,1
CD_model90,/home/lyara/areswave/models/CD_model90.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.18551552706094732,0.46739776886772044,0.3734370215987961,0.8144844729390527,0.5326022311322796,1
CD_model86,/home/lyara/areswave/models/CD_model86.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.18551552706094732,0.46739776886772044,0.3734370215987961,0.8144844729390527,0.5326022311322796,1
Geophysical_model381,/home/lyara/areswave/models/Geophysical_model381.nd,nd,UNK,,,999.558,60.0,878.755,191.207,999.558,60.0,1115.708,16.592999999999847,1497.346,99.55799999999999,1678.723,60.0,0.2796683572339935,0.4405933353827559,0.3869516759998351,0.7203316427660065,0.5594066646172441,1
Geophysical_model45,/home/lyara/areswave/models/Geophysical_model45.nd,nd,UNK,,,1016.295,60.0,900.0,198.29700000000003,1016.295,60.0,1132.589,33.22699999999986,1481.473,99.68200000000002,1679.468,60.0,0.30156156841718684,0.438397016090734,0.3927852001995516,0.6984384315828132,0.561602983909266,1
Geophysical_model467,/home/lyara/areswave/models/Geophysical_model467.nd,nd,UNK,,,999.884,60.0,900.0,193.03599999999994,999.884,60.0,1116.415,16.646999999999935,1499.302,99.88400000000001,1680.691,60.0,0.20140347199974828,0.49823240487230547,0.3992894272481197,0.7985965280002517,0.5017675951276945,1
Geophysical_model406,/home/lyara/areswave/models/Geophysical_model406.nd,nd,UNK,,,999.801,60.0,900.0,193.60699999999997,999.801,60.0,1116.236,16.63299999999981,1482.173,99.80099999999993,1680.192,60.0,0.2632673484011544,0.4680025216491902,0.3997574638998449,0.7367326515988456,0.5319974783508098,1
Geophysical_model31,/home/lyara/areswave/models/Geophysical_model31.nd,nd,UNK,,,983.237,60.0,879.302,186.28300000000002,983.237,60.0,1116.417,16.64800000000014,1466.015,99.88400000000001,1680.698,60.0,0.31587837758297355,0.4457133718802483,0.4024350404478234,0.6841216224170265,0.5542866281197517,1
Geophysical_model238,/home/lyara/areswave/models/Geophysical_model238.nd,nd,UNK,,,983.209,60.0,877.982,198.163,983.209,60.0,1116.342,16.641999999999825,1465.818,116.49200000000019,1680.489,60.0,0.2839420050607381,0.4634115285666389,0.40358835406467203,0.7160579949392619,0.5365884714333611,1
Geophysical_model456,/home/lyara/areswave/models/Geophysical_model456.nd,nd,UNK,,,1016.299,60.0,877.225,182.20000000000005,1016.299,60.0,1132.599,33.228000000000065,1498.111,99.68500000000017,1679.493,60.0,0.26380733944707324,0.48096484752424096,0.4085790114985184,0.7361926605529268,0.519035152475759,1
Geophysical_model229,/home/lyara/areswave/models/Geophysical_model229.nd,nd,UNK,,,965.752,60.0,900.0,181.72400000000005,965.752,60.0,1113.693,16.437000000000126,1458.888,115.06499999999983,1673.108,60.0,0.1694174603094425,0.5402590447373474,0.4166451832613791,0.8305825396905575,0.4597409552626525,1
Geophysical_model942,/home/lyara/areswave/models/Geophysical_model942.nd,nd,UNK,,,900.0,60.0,900.0,184.99900000000002,900.0,60.0,1106.204,17.18399999999997,1484.246,85.9190000000001,1535.797,68.7349999999999,0.3998619227529593,0.42721183369132476,0.41809519671186957,0.6001380772470407,0.5727881663086752,1
CD_model84,/home/lyara/areswave/models/CD_model84.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.2521294998525937,0.5058303468296321,0.42126339783728595,0.7478705001474063,0.4941696531703679,1
Geophysical_model125,/home/lyara/areswave/models/Geophysical_model125.nd,nd,UNK,,,983.004,60.0,878.65,192.14800000000002,983.004,60.0,1115.809,16.601000000000113,1497.625,99.60400000000004,1679.004,60.0,0.293262851002717,0.4862873611598574,0.4219458577741439,0.706737148997283,0.5137126388401426,1
CD_model27,/home/lyara/areswave/models/CD_model27.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.3559104409083239,0.4550079230122459,0.4219754289776052,0.6440895590916761,0.5449920769877541,1
Geophysical_model421,/home/lyara/areswave/models/Geophysical_model421.nd,nd,UNK,,,999.836,60.0,900.0,191.389,999.836,60.0,1116.312,16.639000000000124,1465.739,99.83699999999999,1680.405,60.0,0.23529130941844167,0.5156153213218178,0.4221739840206924,0.7647086905815583,0.48438467867818225,1
Geophysical_model259,/home/lyara/areswave/models/Geophysical_model259.nd,nd,UNK,,,984.104,60.0,876.799,185.60500000000002,984.104,60.0,1118.67,33.641000000000076,1488.726,100.9240000000002,1686.973,60.0,0.24594291646749766,0.5167324312197124,0.4264692596356408,0.7540570835325023,0.48326756878028765,1
Geophysical_model311,/home/lyara/areswave/models/Geophysical_model311.nd,nd,UNK,,,999.708,60.0,900.0,195.71000000000004,999.708,60.0,1132.652,33.235999999999876,1498.248,99.70800000000008,1679.631,60.0,0.40236220236546216,0.44555705733510154,0.43115877234522176,0.5976377976345378,0.5544429426648985,1
Geophysical_model193,/home/lyara/areswave/models/Geophysical_model193.nd,nd,UNK,,,999.708,60.0,900.0,195.71000000000004,999.708,60.0,1132.652,33.235999999999876,1498.248,99.70800000000008,1679.631,60.0,0.40236220236546216,0.44555705733510154,0.43115877234522176,0.5976377976345378,0.5544429426648985,1
Geophysical_model816,/home/lyara/areswave/models/Geophysical_model816.nd,nd,UNK,,,1087.5,60.0,900.0,22.587999999999965,1087.5,60.0,1104.545,17.04599999999982,1445.454,119.31799999999998,1695.109,60.0,0.42705058924876316,0.43601408982891143,0.4330262563021954,0.5729494107512368,0.5639859101710886,1
Geophysical_model110,/home/lyara/areswave/models/Geophysical_model110.nd,nd,UNK,,,1032.978,60.0,900.0,189.19899999999996,1032.978,60.0,1132.711,33.24400000000014,1498.399,83.11099999999988,1679.782,60.0,0.4062238092210939,0.4470727941374736,0.4334564658320137,0.5937761907789061,0.5529272058625264,1
Geophysical_model108,/home/lyara/areswave/models/Geophysical_model108.nd,nd,UNK,,,999.816,60.0,900.0,195.837,999.816,60.0,1116.267,16.635999999999967,1498.893,99.81500000000005,1680.28,60.0,0.24657707116529626,0.5274575360406497,0.43383071441553184,0.7534229288347037,0.47254246395935035,1
Geophysical_model271,/home/lyara/areswave/models/Geophysical_model271.nd,nd,UNK,,,1016.377,60.0,900.0,198.875,1016.377,60.0,1116.129,33.251000000000204,1498.512,99.75199999999995,1679.896,60.0,0.3640678000531321,0.47195031360190287,0.4359894757523126,0.6359321999468679,0.5280496863980971,1
Geophysical_model460,/home/lyara/areswave/models/Geophysical_model460.nd,nd,UNK,,,1016.377,60.0,900.0,198.875,1016.377,60.0,1116.129,33.251000000000204,1498.512,99.75199999999995,1679.896,60.0,0.3640678000531321,0.47195031360190287,0.4359894757523126,0.6359321999468679,0.5280496863980971,1
Geophysical_model266,/home/lyara/areswave/models/Geophysical_model266.nd,nd,UNK,,,949.973,60.0,900.0,197.60500000000002,949.973,60.0,1116.548,16.656999999999925,1449.698,99.94499999999994,1681.061,60.0,0.3624390543665512,0.4847241431834244,0.44396244691113335,0.6375609456334488,0.5152758568165756,1
Geophysical_model673,/home/lyara/areswave/models/Geophysical_model673.nd,nd,UNK,,,900.0,60.0,900.0,180.98900000000003,900.0,60.0,1118.976,33.68899999999985,1489.55,101.06600000000003,1687.825,60.0,0.3991627367207857,0.47163125767029757,0.44747508402046027,0.6008372632792143,0.5283687423297024,1
CD_model23,/home/lyara/areswave/models/CD_model23.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.28682303648645935,0.5280371444303251,0.4476324417823698,0.7131769635135407,0.4719628555696748,1
