model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
Geophysical_model65,/home/lyara/areswave/models/Geophysical_model65.nd,nd,UNK,,,965.752,60,900,181.314,965.752,60,1113.693,16.437,1442.45,115.065,1673.108,60,0.49718996,0.622701445,0.580864283,0.50281004,0.377298555,17
Geophysical_model98,/home/lyara/areswave/models/Geophysical_model98.nd,nd,UNK,,,1098.133,60,900,197.5,1098.133,60,1147.666,16.511,1494.399,66.044,1675.759,60,0.547126678,0.59800838,0.581047812,0.452873322,0.40199162,17
Geophysical_model95,/home/lyara/areswave/models/Geophysical_model95.nd,nd,UNK,,,999.558,60,878.735,191.384,999.558,60,1115.708,16.593,1480.753,99.558,1678.723,60,0.500066722,0.621546148,0.581053006,0.499933278,0.378453852,17
Geophysical_model280,/home/lyara/areswave/models/Geophysical_model280.nd,nd,UNK,,,999.558,60,878.735,191.384,999.558,60,1115.708,16.593,1480.753,99.558,1678.723,60,0.500066722,0.621546148,0.581053006,0.499933278,0.378453852,17
Geophysical_model307,/home/lyara/areswave/models/Geophysical_model307.nd,nd,UNK,,,999.558,60,878.735,191.384,999.558,60,1115.708,16.593,1480.753,99.558,1678.723,60,0.500066722,0.621546148,0.581053006,0.499933278,0.378453852,17
Geophysical_model686,/home/lyara/areswave/models/Geophysical_model686.nd,nd,UNK,,,900,60,900,21.478,900,60,1116.829,33.358,1483.771,100.075,1681.845,60,0.536787653,0.603297342,0.581127446,0.463212347,0.396702658,17
Geophysical_model528,/home/lyara/areswave/models/Geophysical_model528.nd,nd,UNK,,,933.804,60,900,181.169,933.804,60,1119.729,33.804,1491.578,84.511,1689.924,60,0.55063103,0.596544648,0.581240109,0.44936897,0.403455352,17
Geophysical_model519,/home/lyara/areswave/models/Geophysical_model519.nd,nd,UNK,,,917.024,60,877.908,198.826,917.024,60,1121.318,34.049,1495.857,102.147,1694.351,60,0.595984646,0.573937479,0.581286535,0.404015354,0.426062521,17
Geophysical_model890,/home/lyara/areswave/models/Geophysical_model890.nd,nd,UNK,,,917.024,60,877.908,198.826,917.024,60,1121.318,34.049,1495.857,102.147,1694.351,60,0.595984646,0.573937479,0.581286535,0.404015354,0.426062521,17
MD_model4,/home/lyara/areswave/models/MD_model4.nd,nd,UNK,,,994.529,60,768.899,10.256,994.529,60,1117.601,164.094,1394.511,194.863,1507.326,60.715,0.609876953,0.567061174,0.5813331,0.390123047,0.432938826,17
