Depth (km),Strike (°),Dip (°),Rake (°),Cost
17.056596906431764,293.7068460427688,74.1122583112008,-149.6238308059356,0.5447406611806913
35.13971823594575,20.928448137819707,35.970563892741794,46.22613895766722,0.7872714861225215
24.55385592254284,355.26372110383676,46.80834973131857,-29.98884432262446,0.6766235105938386
39.682241163445966,277.6604761846719,72.23638324291692,142.71663436742216,0.7021241321367416
40.3372915856731,176.55681413931103,37.333231763239425,-159.4951568558071,0.511022828510867
54.19413855953616,25.571346489028123,32.02421749557478,-70.97545636986385,0.3332586918787045
43.483817858046265,67.54158841741926,25.418932331064553,-66.27361853911121,0.5709796825151083
33.11036061867206,57.66672635456898,15.404308007111181,-100.34336578471489,0.49084542423931404
31.01869336273397,202.35895540869456,55.41020866747447,67.58634153096392,0.7981126403632436
53.01784218688445,183.3908633218528,47.30624771642308,-33.832277813152075,0.40435736756435714
56.7911396259556,297.53565987697425,42.10013512708482,2.089572655645526,0.3914633777420376
56.553749123121904,323.37667040917853,45.53285728616192,56.43466973751933,0.4727373159442966
22.666431624558705,129.49899669392028,13.095356374090514,-36.065172158081964,1.0169019093622156
31.52314148766418,243.36202605857372,81.95430109289464,113.51408598977844,0.5493190029354997
22.606164133506653,99.46269610125788,29.589273798768108,120.65783519009818,1.0701945050655803
39.420411422577395,25.603752843415272,23.25211568244946,29.226083624624522,0.7050891697665491
26.870431446926833,118.72238888104964,48.67278974038751,35.35829289994612,0.6291955067305386
17.061685726403468,249.7740342304012,24.779479881208122,-90.98071295776637,1.0113107525882825
46.06851255022451,67.6332948440946,0.7559535254435135,-21.859776074435047,0.5512396080305769
42.67512368321795,135.35056484052717,53.71235172297581,43.06910087591703,0.4960170933021242
35.198862101210196,216.12362781295403,10.842340994141859,-78.8735214170808,0.8124510485561456
36.62133187961158,343.4782112291397,3.624202925083347,-52.540624963798834,0.3060639541436112
59.43511362795736,36.34952718445645,77.93005424971157,-84.09889741265873,0.28241125205200074
44.05593753215396,342.66675394565806,14.753902624186122,155.02429033786836,0.4699868005928827
15.798647807526612,111.50764132708576,0.18657176550821886,-102.67602422069236,0.5959312879458794
28.3515302434935,176.52057413506333,66.47758143019134,-28.907492345914278,0.6473299910010772
21.82119587338633,46.32581299720353,7.241662138927902,-116.83540171678254,0.5550807024736011
51.00784838748177,41.13396583517976,9.610023209888569,-148.0681410180077,0.624089171920367
59.033780123478735,198.65679579175352,82.95562644844564,-127.45236065457928,0.3541725581340677
60.10511466429893,284.62488806576886,41.40573184722413,3.4644191822361563,0.31733321419590627
63.81833835314114,352.37659570444947,29.89524672107147,-105.9771210944272,0.5584352952120423
31.002652857872715,288.16431118662825,84.62907799844201,112.03837236104238,0.8025799685323047
59.71200273529316,71.76601410879894,55.643129431915476,68.09806064694968,0.27297725036721815
65.18872922622526,342.02681129979067,9.903118994678849,-164.67473986710087,0.4130638107156068
29.008078465369024,122.46096761894343,47.51897105830429,-174.97796163044882,0.7747096067762878
56.293494333460195,59.388711693243515,1.8490628605542847,89.26893610410588,0.556475058942693
57.0831771927284,233.62119315824825,74.67340099720501,78.83140246203897,0.42125042426905923
52.12844121242829,1.2950602573564751,32.01052404364054,77.20893989370546,0.38894113405595654
54.61533183566353,189.04099838100078,29.03663925997225,111.70446173052744,0.38345741672133554
31.380199295685987,239.01530584307824,31.75950565581072,-83.28179643424454,0.5634089868817647
29.891664889401177,340.46860028279167,79.8434012352111,-58.61247058723107,0.6715511462545911
47.29238037963009,49.90833361992067,37.423758223608424,172.83848836137906,0.37083015251415125
19.17146610873623,56.13804935427381,11.059565326418506,8.998750289300204,0.5713541050992493
53.348845789231866,305.1457826522134,0.36415024067786517,-103.07148357743415,0.5558095381351881
33.92712616136976,309.10526953871954,86.9799539361427,-6.933617371800381,0.8811107201859654
48.5498469926177,86.44526511311791,0.09277318485350516,34.81558985822957,0.6217587785873955
31.92531364424267,12.632171373558805,20.516660897921472,140.14232825429036,0.5154539580797273
54.32871494783611,352.93657058708754,66.47124741912126,-46.1440666848583,0.456455450834562
47.388621073444284,144.60860370728,39.888042688801626,-118.34344623202024,0.3303846767628784
20.94468639272009,70.65751873407275,49.809875976344664,48.30606022087747,0.5861074736221368
25.42813500072512,333.12179369103416,50.47382535116945,133.85746660463695,0.6293059847669433
56.94720844070804,42.819771535806154,42.09822982854833,72.86268714590153,0.5130514313298902
42.65674091101724,315.1617806536206,52.60691783043054,94.38726305727423,0.49016369959965633
51.22486941994755,129.8547320403865,62.33481785896523,54.96295918586004,0.845745720088238
54.75570253651687,119.68632852729255,38.29533571368925,10.068346371110863,0.4394834689735776
57.894437461479846,94.77308950594187,35.010563953155696,28.975058716022687,0.3489740774253305
45.95396631346993,71.89604129767537,68.3655530340968,52.550501674797104,0.3014992524434924
20.89779333617693,63.80935009447161,37.433638253939456,-18.452591063537866,0.5700054216849756
39.94436840151545,10.414239695603186,55.81800086466948,68.36722115559465,0.6313336947885877
58.922449974169474,24.89022001673888,59.82726248919163,69.40512002278615,0.35309340089673125
58.7357749107192,47.65622757886513,42.8152610679939,54.0927502533778,0.3610747189050618
59.627200927503864,334.4414285622204,55.46298581064677,67.16702404782404,0.3426780914641915
57.81593395920008,62.22322081730756,56.31354847105424,15.51339983642854,0.36272256675293946
53.3186813269762,32.03215103906777,50.93101475930678,59.51309514454958,0.4068772086809844
53.62155775496954,75.5334089292035,56.02622685964886,110.66346702120669,0.43201285462636574
59.671107208078695,93.04427762781435,42.6267277955989,75.42066314647278,0.1642613714313253
57.797326038979534,78.47934292567294,53.80282515506111,75.30161643124387,0.5282053523276771
34.484225221328984,229.51305108645113,32.915464523071655,48.86782814110032,0.8031876669719944
15.617558216316638,69.99817778362176,20.25047597742598,110.70111217929826,0.5437966712639443
62.55517386866977,45.064902841244916,55.7992303642122,68.6875625743729,0.4791478818714925
50.25504016959353,181.74394822702448,49.0653219751502,77.9385536307489,0.47517354954332075
47.618404867130465,294.31680542554017,49.172459653212,37.265010971192396,0.4230497783479153
59.827830197011814,89.57097022292609,57.04118868540987,122.40855999928509,0.2360227618391445
45.03842703881488,264.24330160904094,47.46340378489579,98.4288167766868,0.6433005331123618
55.14695567460039,89.55850112667906,70.56223642472766,78.32560496990395,0.5248852894060007
56.82678771270368,116.33151835738857,52.51257005593734,30.134894765658984,0.41047783031078244
38.124221361308315,66.63385604754956,30.62815632405573,39.270298471499046,0.42361359988532127
53.675722763661824,79.94861766493742,45.548236382617155,-60.07743291673181,0.3611078501413887
59.12252722176195,102.87485123155513,54.190870420419884,-111.25263110465515,0.19467069165243628
60.22288127529877,76.7606235426116,56.51080705105326,41.720061032606914,0.31422744397522007
61.73245223279375,4.352940506523282,42.958013065265725,138.70686039214905,0.6002723842105925
62.940683265137416,37.985446701707815,71.11362120767225,68.62100601178355,0.5337646941139255
59.738617190756834,71.87611611501808,55.90808583599918,68.52336659715334,0.2738008411611993
64.08982325797876,284.8436010437118,19.509223143251756,10.574012095307182,0.3014274167512749
41.87970117319236,76.18833774019302,54.03740770018454,-5.318836198182851,0.22614270490309868
60.18980466135567,67.737526976339,54.25386033467071,70.44427250876512,0.2483014468849184
58.92845071607603,152.08528922960727,72.9197157424681,78.89776342321727,0.3171513657198852
53.13964119689247,70.1872235446738,56.21700684472833,76.14927098742021,0.42866394641527045
60.568621423252395,147.79775917070552,38.63062155480273,64.03428476560669,0.3952838533018454
57.80372010858044,82.92143022252745,60.94339115992685,-35.03582651249292,0.3376669697458734
31.06626462193101,114.05121366169695,75.73762936860756,12.651325423364298,0.6162133111860431
65.78776876979701,54.97730643245581,44.30028206052904,121.53120016927495,0.44552768785410646
29.36482718741399,64.31573629470483,53.52736690030189,58.482356069832605,0.6385808516977088
61.13456532487553,8.432143613736287,78.8873678552476,20.935899274249465,0.3130501484953529
40.20912555233609,85.94785442925891,44.520137066950596,24.242363242773482,0.4406326859123998
51.033686255970345,70.19691163551991,10.925597260272252,41.583540340066094,0.6196038913283126
22.026804363052918,76.33214532097978,44.32303689037166,66.8182603648387,0.6020963873928309
61.56396910225409,258.78078074548955,60.49240953716646,115.233505856439,0.6203642413206222
48.251302128282234,48.74669610959822,57.33350620701152,111.02079532653046,0.5710050280316603
25.907614774064783,71.70874706904766,50.18332389767618,58.88119890739227,0.6441726199929293
58.87394912171727,245.55927179319457,64.3545021831582,10.442548813918336,0.3334025651571778
17.833881947982334,93.86404518254984,45.681693503122354,88.21188258791186,1.0043422149318795
60.74782642135325,68.85627763224883,46.26401248461215,153.95559770841936,0.28249434540554785
62.165299278528295,100.19361644949683,52.06465991033497,41.98183440221176,0.6185129186478521
63.49143381310539,59.14188142236509,43.81932080857221,166.8342167210945,0.5158243718490008
58.10558688918315,127.06395974269651,38.35505913883623,116.48540402199275,0.4758169356940016
53.23400961421656,89.70695038442196,87.56918076534717,145.8984187683809,0.4917075680361418
41.31926916471181,81.01457495844537,49.41982934462775,28.4548929502497,0.2959571064420872
58.46792700222654,345.1576564371504,44.93635642406197,78.11123238379614,0.4746698622876083
61.90754979785836,323.8993110837595,63.97526042352586,124.60321540896621,0.5500675322504387
60.56827001194769,293.24370037048334,42.97910780365401,85.76324132825299,0.3480395440439739
61.174312990924285,99.45169944891833,41.66567675114872,80.91596030402678,0.5656331974135762
24.679848279079053,48.77480519469825,61.5091201347884,126.5547378512072,0.604677386720716
15.04626756549564,355.9687088922978,23.967820552344726,51.69137798259807,0.5343390492184132
23.91126082253264,86.74072969265715,52.77759551700076,76.8823505389548,0.686727322079028
18.79645510082935,126.7645400200139,52.31403385217362,98.5179529073969,0.5565006166626463
23.24473791761342,77.95947154125233,52.094537531768815,95.28037289758623,0.5186779902388565
19.392112315257805,20.260529960889983,45.03059282653221,127.42960457161297,0.6750598077217864
39.98556082900272,86.88595061389819,55.97146419127429,131.16502895550485,0.597422205483888
17.57344034068103,5.668208637416107,45.69580272457112,85.3866417450496,0.6730697623111721
17.849688423740602,138.8957908315988,66.05872418695024,154.7521430438498,0.8664322980743923
56.62961541461406,162.77973434491548,25.90724723365629,95.08834389423345,0.5611021492845063
