Depth (km),Strike (°),Dip (°),Rake (°),Cost
9.875258242747165,152.21147240530752,89.8704708302026,64.40510532604239,1000000.0
18.107239913740997,0.2910300844774971,49.40445606371526,-43.10085829709206,0.35180360646962655
7.095893803855437,263.2667081964765,65.66753491118203,111.66129923767119,1000000.0
11.517384083583183,88.66868080544545,85.81821973489163,-64.83596214996342,0.3475492575791568
14.795102058313155,288.38170217481706,46.60149712469802,70.00860924271473,0.3441857693658921
12.739460649419442,267.85872671520536,61.779774850388236,82.80575121737684,0.2410570462001147
17.852858718674216,322.11143944465795,12.33570063178738,119.06239614249529,0.21462601356616023
20.30074677377091,91.52510053172155,87.03434226191479,-46.282361866071085,0.3261010214288236
15.898018466684086,315.29936414946076,34.78187067221877,89.29987145479731,0.07268169691111936
9.937182326469792,242.44711367146772,35.18331332743037,41.29662554537782,1000000.0
14.114963589684464,179.45729929696705,1.0868414195614862,160.68743126837865,0.09160913582234934
19.08639571446397,157.81603787471911,29.588520739556596,-40.31837143291233,0.201496949025197
14.642018100566977,113.15034000765057,58.21708655629106,-1.7427928650282638,0.10359910837078293
13.54022920409372,50.70772936628578,24.00266548195492,-72.32875759688731,0.11965251219185363
21.305728493765365,106.93289083438975,61.73580281705154,-160.90004612456244,0.14437506153354046
25.90437524445922,240.37130154038957,69.45449332298762,114.61265992839526,0.08044377738113746
16.191535872901483,132.1692198603175,15.295286822629508,98.02407444369544,0.09457429944928913
19.00383164391299,305.2011630252488,62.91262324147573,-81.8797177768898,0.23996289875382953
23.6035139822742,260.29928281147255,87.07705076956402,161.26333570377716,0.12601764237031768
25.808756785594944,124.68299311459639,75.37581545639354,89.83593257174601,0.1675726901640413
16.87543248261196,26.79554702849766,19.747746156425816,-71.49656312898408,0.12170109912536341
7.3421115456334896,342.64773904210597,46.031425198619736,133.40982811320816,1000000.0
17.807227110303312,354.08140379738,67.46196695655868,-142.84625099513488,0.12589011879324313
7.0548698728346935,79.36776871795477,87.76784621835968,143.7900893173632,1000000.0
13.371320403710484,168.6606433336574,64.93199100226092,175.69630532135164,0.07019297901903254
7.603306115046775,163.11132319966023,27.902043721402347,69.96265596743388,1000000.0
