Depth (km),Strike (°),Dip (°),Rake (°),Cost
25.279614983914946,32.4661222990368,79.63704964819091,-173.75657217259624,0.3944983996676077
17.907349992176684,68.0911384299377,26.08404236324643,-60.6828884892045,0.737165390495685
22.074486075935667,228.39316117854838,52.8343064558649,84.06053912997135,0.39641661862684685
19.199511868445285,304.23563403052265,9.76142349329476,-50.234141050667176,0.4187885580294888
27.822352250220483,320.4216724805656,60.937750984809746,69.62085663166908,0.3915171969272375
36.328146792813115,257.4037836782155,73.21490113888053,156.82093864555236,0.2141343193818942
20.013559723707324,273.8830003391701,60.87368091268898,135.75796398201464,0.7016040160749433
34.31927362196581,354.31431203323757,11.706361526294861,-14.470011954751527,0.4462191782375843
24.80926379405026,284.3930265599565,13.590070706143083,-4.059197343686634,0.4033705846306467
22.096693105872752,77.51499073103503,52.25619847978491,100.73880154517593,0.372140718292169
25.747964967430516,285.7043681255434,21.844177628488605,-162.92589222394506,0.3153944521262778
30.85397053339276,68.54006762612931,15.029870978409463,86.01854746819555,0.5869191105789358
19.872890694481633,208.835773267861,74.63986316590118,144.03559886092268,0.34177637172873987
15.706349637078745,44.75209417215541,81.38704523726757,-129.83277572761742,0.29978664275996403
16.95954523598905,114.16019664081009,6.135277315844592,-105.2911606521079,0.4109481508049918
31.83682219752731,281.3543828633009,78.1361944287663,95.49686365994341,0.28752617244668843
29.52065050213996,353.8128100294966,45.11680584258985,-61.17509587523888,0.24500248705009542
33.82759799390473,61.795430768313736,51.33123374955541,34.58924152000017,0.4485858344136776
28.949965039982196,254.36722287821527,66.40266704212867,-85.52146123695539,0.3390027002583941
31.956010153888013,79.83008563389953,46.96764985328647,-160.05606189251583,0.38898420174135984
12.025699391733973,358.4769416876828,39.72247104529581,-157.1718476090826,0.2955120140170746
11.195086005261876,332.96809107791006,84.25325080541067,44.05672339127321,0.5781095475589779
21.154188901167107,324.93252559792694,61.430141823597815,140.21256023775982,0.5157753206656817
19.074134637365898,297.00808415756126,80.45132947485335,84.57321619051709,0.5537975940453617
26.431702515825812,30.32598593499275,22.720701491602938,-124.20904990272184,0.49352775010999494
32.58668131262117,348.53652502136947,21.060980574678563,115.86556570800155,0.3103057838564045
14.955009130259139,339.8854452894804,51.712012057927986,-178.32261049946212,0.2204358971053365
12.963301419343988,132.30954746307518,11.548985390044525,-126.79558650003578,0.5047962793517466
11.631595323193842,145.5693814134096,18.26479550921254,20.515215758805198,0.5097425687449182
23.567985604548312,84.42981042599402,33.9064752324715,14.521539626440102,0.21923392682568488
21.764166271146287,26.949207673225626,14.95039931388156,-4.134430109996316,0.26391790556671785
17.05626302211205,276.8141378702035,0.41139622452179725,-131.51799492004727,0.2718225686360536
15.696003534913519,196.2424734206166,81.03222447158407,-153.63272702900727,0.2048010357627989
27.4698491525777,251.2429877450993,51.54087345059095,136.7198212579226,0.38724318033339034
12.54043781603976,358.3087693447403,17.406792211486973,-158.20248165560184,0.4938366408667245
22.984774402822506,300.19515281915005,6.463233090962146,-11.035325893899142,0.31827531570189593
30.960000309804133,4.541788751402764,29.716188336415243,-39.986101647647786,0.29750157679448813
36.442054049107085,337.82572223488853,56.62609882731349,82.39357525044147,0.3587794943948728
15.249755887189437,127.51599434022764,42.07930975395746,158.07534610020804,0.6057095493036814
25.60949067836593,101.13199982380809,71.47228327494967,-53.08038579355916,0.457575631414845
16.280811795120044,191.13008075309793,64.84542940399727,-70.2543984526811,0.26089591619487884
28.24849734134405,167.98897290775304,37.694285207248306,-108.48937124645236,0.5175114154906634
31.8512007294979,264.9955607393933,77.95023051112297,96.21697819615605,0.2786988826220309
21.329987645860484,55.50800807378034,86.13695333503168,37.18085523057002,0.4607671467300514
11.89854618326865,269.22334704664604,37.74182666832283,-91.58466014943858,0.32885518693159976
27.983682763826824,207.05843371017153,63.465461250457885,33.26068452767865,0.33026213176770336
36.84467664856948,17.634832371610173,33.86962511147136,86.1772995078482,0.3720896778516002
28.660087213454755,285.7847285527927,28.68525159086899,-0.9015291973866226,0.5838350519858211
11.840611765106539,125.47092282463258,73.63538075398681,-77.23381029064659,0.32351662574915346
32.26346117941149,144.90689112562535,20.345477520660534,-58.94482259748979,0.34257038968930764
19.738674978841193,184.00605886552916,81.69295255180607,-166.20931787561184,0.3686518233951144
17.78592612832994,253.90585075682128,82.03316282876979,-93.3176780555211,0.7028288048441407
20.230291690160076,212.07581673245875,76.6847011822216,-55.93897868419501,0.2324587145610253
15.290664855263621,304.55704020372536,70.07229803801056,176.51034179027386,0.33855724881892435
15.432324841120828,150.44077181164187,63.30399097157946,-110.8541146664598,0.33982298879421585
21.327408915543764,225.35046878251677,80.41388310055744,-152.28954542040162,0.37765717631672313
19.792299917173054,175.37178231243269,75.7384759495722,178.78192999006575,0.2626229612440763
33.82138261419718,251.30308042702845,24.505102642219597,-91.0844873790455,0.3933759361685461
21.29822186460271,180.74215557600425,79.45081034047763,178.87866445820214,0.4112893598529874
15.56463197313515,200.94697178876055,0.43709070050704213,142.1994946645131,0.19687514121529154
21.866643508139667,203.46090232108367,4.4088164196268735,-159.79371169207022,0.21882487268480766
18.654788230080648,168.6871389503085,22.341657281303235,-112.47975328782155,0.6913612823295224
15.796041926705435,197.6641634612903,80.3053290699303,156.9764780895187,0.4282978111832998
15.955674054377253,147.84905142100268,81.7836194720347,-136.68419109354312,0.2666870155371225
15.409175691447885,230.51272678298466,8.886956300257921,-106.22429855973816,0.48287020705808126
34.67686237361488,180.82770206395514,81.77286761916325,-29.387206002719708,0.28403306186755883
35.75097122078287,324.7435075128957,71.50481251244776,-152.77929705841854,0.23289944308142363
19.860213622941906,182.0145785973503,83.90716700099608,11.99698279516878,0.6959009083357731
24.6987735754062,204.04859079468332,83.11549816527406,-169.32555747970332,0.3961105314102737
15.989526304646683,142.17004287229784,83.587461155001,-153.80669574612514,0.25658216123543365
